,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
124,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,3430,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
125,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,997,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
126,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,710845,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
127,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,458801,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
128,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,131370,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
129,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,31695,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
130,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,41048,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
131,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,25796,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
132,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,14833,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
133,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,5604,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
134,1511613102251770A.15,경북,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,1698,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
135,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,638655,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
136,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,392644,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
137,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,127084,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
138,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,33614,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
139,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,37854,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
140,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,22164,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
141,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,15271,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
142,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,7978,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
143,1511613102251770A.16,경남,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,2046,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
144,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,141937,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
145,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,89705,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
146,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,27883,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
147,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,6706,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
148,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,8041,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
149,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,5499,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
150,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,2866,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
151,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,1120,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
152,1511613102251770A.17,제주,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,117,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
