archGbCd,archGbCdNm,bjdongCd,bldNm,block,bun,crtnDay,flrArea,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainPurpsCd,mainPurpsCdNm,mgmDongOulnPk,mgmFlrOulnPk,mgmPmsrgstPk,platGbCd,platPlc,rnum,sigunguCd,splotNm,strctCd,strctCdNm
0100,신축,10100,청운동 15-17 단독주택 (정지윤), ,0015,20111104,27.09,10,지하,1,0017, ,01001,단독주택,11110-100012952,11110-100024237,11110-100011736,0,서울특별시 종로구 청운동 15-17번지,121,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 15-17 단독주택 (정지윤), ,0015,20111104,170.07,20,지상,2,0017, ,01001,단독주택,11110-100012952,11110-100024238,11110-100011736,0,서울특별시 종로구 청운동 15-17번지,122,11110, ,21,철근콘크리트구조
0200,증축,10100, , ,0015,20140318,57.02,20,지상,1,0022, ,01001,단독주택,11110-100018724,11110-100036152,11110-100018579,0,서울특별시 종로구 청운동 15-22번지,123,11110, ,11,벽돌구조
0200,증축,10100, , ,0015,20140318,40.06,20,지상,2,0022, ,01001,단독주택,11110-100018724,11110-100036153,11110-100018579,0,서울특별시 종로구 청운동 15-22번지,124,11110, ,11,벽돌구조
0200,증축,10100, , ,0015,20140318,64.46,10,지하,1,0022, ,01001,단독주택,11110-100018724,11110-100036154,11110-100018579,0,서울특별시 종로구 청운동 15-22번지,125,11110, ,21,철근콘크리트구조
0200,증축,10100, , ,0015,20140318,62.89,10,지하,3,0022, ,01001,단독주택,11110-100018724,11110-100036155,11110-100018579,0,서울특별시 종로구 청운동 15-22번지,126,11110, ,21,철근콘크리트구조
0200,증축,10100, , ,0015,20140318,62.89,10,지하,2,0022, ,01001,단독주택,11110-100018724,11110-100036156,11110-100018579,0,서울특별시 종로구 청운동 15-22번지,127,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 주택, ,0015,20130824,22.72,10,지하,1,0033, ,01001,단독주택,11110-2435,11110-12017,11110-1951,0,서울특별시 종로구 청운동 15-33번지,128,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 주택, ,0015,20130824,137.67,20,지상,1,0033, ,01001,단독주택,11110-2435,11110-12018,11110-1951,0,서울특별시 종로구 청운동 15-33번지,129,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 주택, ,0015,20130824,97.37,20,지상,2,0033, ,01001,단독주택,11110-2435,11110-12019,11110-1951,0,서울특별시 종로구 청운동 15-33번지,130,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동 주택, ,0015,20130824,67.96,20,지상,3,0033, ,01001,단독주택,11110-2435,11110-12020,11110-1951,0,서울특별시 종로구 청운동 15-33번지,131,11110, ,41,철골콘크리트구조
0100,신축,10100,청운동  단독주택, ,0015,20180420,119.1,20,지상,1,0033, ,01001,단독주택,11110-100030588,11110-100060257,11110-100025592,0,서울특별시 종로구 청운동 15-33번지,132,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동  단독주택, ,0015,20180420,92.6,20,지상,3,0033, ,01001,단독주택,11110-100030588,11110-100060258,11110-100025592,0,서울특별시 종로구 청운동 15-33번지,133,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동  단독주택, ,0015,20180420,154.89,10,지하,1,0033, ,01001,단독주택,11110-100030588,11110-100060259,11110-100025592,0,서울특별시 종로구 청운동 15-33번지,134,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동  단독주택, ,0015,20180420,120.24,20,지상,2,0033, ,01001,단독주택,11110-100030588,11110-100060260,11110-100025592,0,서울특별시 종로구 청운동 15-33번지,135,11110, ,21,철근콘크리트구조
0200,증축,10100,부속동, ,0015,20130727,64.86,20,지상,1,0046, ,01001,단독주택,11110-100016798,11110-100033302,11110-100016486,0,서울특별시 종로구 청운동 15-46번지,136,11110, ,51,일반목구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,10.8,20,지상,2,0046, ,04402,사무소,11110-100026770,11110-100052320,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,137,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,46.188,20,지상,2,0046, ,04402,사무소,11110-100026770,11110-100052321,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,138,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,172.29,20,지상,1,0046, ,01001,단독주택,11110-100026769,11110-100052316,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,139,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,66.9,20,지상,2,0046, ,01001,단독주택,11110-100026769,11110-100052317,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,140,11110, ,31,일반철골구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,65.08,10,지하,1,0046, ,01001,단독주택,11110-100026769,11110-100052318,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,141,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 15-46 단독주택 (조상래), ,0015,20161207,22.85,20,지상,2,0046, ,01001,단독주택,11110-100026769,11110-100052319,11110-100023938,0,서울특별시 종로구 청운동 15-46번지,142,11110, ,31,일반철골구조
0100,신축,10100,청운동주택, ,0015,20130618,76.44,10,지하,2,0056, ,01001,단독주택,11110-1329,11110-7019,11110-929,0,서울특별시 종로구 청운동 15-56번지,143,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동주택, ,0015,20130618,63.86,10,지하,1,0056, ,01001,단독주택,11110-1329,11110-7020,11110-929,0,서울특별시 종로구 청운동 15-56번지,144,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동주택, ,0015,20130618,125.51,20,지상,1,0056, ,01001,단독주택,11110-1329,11110-7021,11110-929,0,서울특별시 종로구 청운동 15-56번지,145,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동주택, ,0015,20130618,115.22,20,지상,2,0056, ,01001,단독주택,11110-1329,11110-7022,11110-929,0,서울특별시 종로구 청운동 15-56번지,146,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,390.73,10,지하,2,0001, ,02002,연립주택,11110-3002,11110-14131,11110-2469,0,서울특별시 종로구 청운동 30-1번지,147,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,21.63,10,지하,2,0001, ,02002,연립주택,11110-3002,11110-14132,11110-2469,0,서울특별시 종로구 청운동 30-1번지,148,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,324.96,10,지하,1,0001, ,02002,연립주택,11110-3002,11110-14133,11110-2469,0,서울특별시 종로구 청운동 30-1번지,149,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,324.96,20,지상,1,0001, ,02002,연립주택,11110-3002,11110-14134,11110-2469,0,서울특별시 종로구 청운동 30-1번지,150,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,324.96,20,지상,2,0001, ,02002,연립주택,11110-3002,11110-14135,11110-2469,0,서울특별시 종로구 청운동 30-1번지,151,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,322.86,20,지상,3,0001, ,02002,연립주택,11110-3002,11110-14136,11110-2469,0,서울특별시 종로구 청운동 30-1번지,152,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,29.7,30,옥탑,1,0001, ,02002,연립주택,11110-3002,11110-14137,11110-2469,0,서울특별시 종로구 청운동 30-1번지,153,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 라임카운티, ,0030,20140711,29.7,30,옥탑,2,0001, ,02002,연립주택,11110-3002,11110-14138,11110-2469,0,서울특별시 종로구 청운동 30-1번지,154,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,153.91,20,지상,2,0013, ,03001,소매점,11110-100029000,11110-100056807,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,155,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,156.56,20,지상,1,0013, ,04001,일반음식점,11110-100029000,11110-100056808,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,156,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,162.92,20,지상,1,0013, ,03001,소매점,11110-100029000,11110-100056809,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,157,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,164.19,20,지상,2,0013, ,04402,사무소,11110-100029000,11110-100056810,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,158,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,192.4,20,지상,3,0013, ,04402,사무소,11110-100029000,11110-100056811,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,159,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 30-13외 2필지 근린생활시설, ,0030,20170908,168.32,10,지하,1,0013, ,04001,일반음식점,11110-100029000,11110-100056812,11110-100024216,0,서울특별시 종로구 청운동 30-13번지,160,11110, ,21,철근콘크리트구조
 , ,10100, , ,0030,20180519,192.85,20,지상,2,0015, ,01003,다가구주택,11110-100030845,11110-100060793,11110-100027079,0,서울특별시 종로구 청운동 30-15번지,161,11110, ,21,철근콘크리트구조
 , ,10100, , ,0030,20180519,224.32,20,지상,1,0015, ,01003,다가구주택,11110-100030845,11110-100060794,11110-100027079,0,서울특별시 종로구 청운동 30-15번지,162,11110, ,21,철근콘크리트구조
 , ,10100, , ,0030,20180519,31.97,10,지하,1,0015, ,01003,다가구주택,11110-100030845,11110-100060795,11110-100027079,0,서울특별시 종로구 청운동 30-15번지,163,11110, ,21,철근콘크리트구조
 , ,10100, , ,0030,20180519,9.14,30,옥탑,1,0015, ,01003,다가구주택,11110-100030845,11110-100060796,11110-100027079,0,서울특별시 종로구 청운동 30-15번지,164,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 근린생활시설, ,0039,20140327,109.08,10,지하,1,0006, ,04499,기타사무소,11110-2301,11110-11248,11110-1827,0,서울특별시 종로구 청운동 39-6번지,165,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 근린생활시설, ,0039,20140327,74.11,20,지상,1,0006, ,04499,기타사무소,11110-2301,11110-11249,11110-1827,0,서울특별시 종로구 청운동 39-6번지,166,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 근린생활시설, ,0039,20140327,74.11,20,지상,2,0006, ,04499,기타사무소,11110-2301,11110-11250,11110-1827,0,서울특별시 종로구 청운동 39-6번지,167,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 근린생활시설, ,0039,20140327,74.11,20,지상,3,0006, ,04499,기타사무소,11110-2301,11110-11251,11110-1827,0,서울특별시 종로구 청운동 39-6번지,168,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 근린생활시설, ,0039,20140327,9,30,옥탑,1,0006, ,04999,기타제2종근린생활시설,11110-2301,11110-11252,11110-1827,0,서울특별시 종로구 청운동 39-6번지,169,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 다세대주택, ,0040,20090326,184.36,20,지상,1,0003, ,02003,다세대주택,11110-1434,11110-7573,11110-1032,0,서울특별시 종로구 청운동 40-3번지,170,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 다세대주택, ,0040,20090326,184.36,20,지상,2,0003, ,02003,다세대주택,11110-1434,11110-7574,11110-1032,0,서울특별시 종로구 청운동 40-3번지,171,11110, ,21,철근콘크리트구조
0200,증축,10100,청운동 다세대주택, ,0040,20090326,184.36,20,지상,3,0003, ,02003,다세대주택,11110-1434,11110-7575,11110-1032,0,서울특별시 종로구 청운동 40-3번지,172,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 다세대주택, ,0040,20090326,15.08,30,옥탑,1,0003, ,02003,다세대주택,11110-1434,11110-7576,11110-1032,0,서울특별시 종로구 청운동 40-3번지,173,11110, ,21,철근콘크리트구조
0100,신축,10100,한혜진씨근/생주택, ,0040,20140206,62.1,20,지상,1,0003, ,01001,단독주택,11110-2231,11110-10789,11110-1758,0,서울특별시 종로구 청운동 40-3번지,174,11110, ,31,일반철골구조
0100,신축,10100,한혜진씨근/생주택, ,0040,20140206,26.1,20,지상,1,0003, ,04499,기타사무소,11110-2231,11110-10790,11110-1758,0,서울특별시 종로구 청운동 40-3번지,175,11110, ,31,일반철골구조
0100,신축,10100,한혜진씨근/생주택, ,0040,20140206,149.4,20,지상,2,0003, ,04499,기타사무소,11110-2231,11110-10791,11110-1758,0,서울특별시 종로구 청운동 40-3번지,176,11110, ,31,일반철골구조
0100,신축,10100,한혜진씨근/생주택, ,0040,20140206,149.4,20,지상,3,0003, ,04499,기타사무소,11110-2231,11110-10792,11110-1758,0,서울특별시 종로구 청운동 40-3번지,177,11110, ,31,일반철골구조
0700,용도변경,10100, , ,0040,20180914,62.1,20,지상,1,0003, ,10005,도서관,11110-100018799,11110-100036317,11110-100019422,0,서울특별시 종로구 청운동 40-3번지,178,11110, ,31,일반철골구조
0200,증축,10100, , ,0040,20180914,61.2,20,지상,1,0003, ,10005,도서관,11110-100018799,11110-100036318,11110-100019422,0,서울특별시 종로구 청운동 40-3번지,179,11110, ,31,일반철골구조
0700,용도변경,10100, , ,0048,20150730,115.8,20,지상,2,0000, ,04001,일반음식점,11110-100022796,11110-100044573,11110-100023269,0,서울특별시 종로구 청운동 48번지,180,11110, ,11,벽돌구조
0700,용도변경,10100, , ,0048,20150730,121.42,20,지상,1,0000, ,04001,일반음식점,11110-100022796,11110-100044574,11110-100023269,0,서울특별시 종로구 청운동 48번지,181,11110, ,11,벽돌구조
0700,용도변경,10100, , ,0048,20150730,31.67,10,지하,1,0000, ,04001,일반음식점,11110-100022796,11110-100044575,11110-100023269,0,서울특별시 종로구 청운동 48번지,182,11110, ,11,벽돌구조
0100,신축,10100, , ,0049,20170524,107.01,20,지상,2,0002, ,04402,사무소,11110-100027973,11110-100054806,11110-100024571,0,서울특별시 종로구 청운동 49-2번지,183,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0049,20170524,100.81,20,지상,1,0002, ,04001,일반음식점,11110-100027973,11110-100054807,11110-100024571,0,서울특별시 종로구 청운동 49-2번지,184,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0049,20170524,156.66,10,지하,1,0002, ,04402,사무소,11110-100027973,11110-100054808,11110-100024571,0,서울특별시 종로구 청운동 49-2번지,185,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0049,20170524,107.01,20,지상,3,0002, ,01001,단독주택,11110-100027973,11110-100054809,11110-100024571,0,서울특별시 종로구 청운동 49-2번지,186,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 50-6 단독주택, ,0050,20170421,44.67,20,지상,2,0006, ,01001,단독주택,11110-100027778,11110-100054350,11110-100025737,0,서울특별시 종로구 청운동 50-6번지,187,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 50-6 단독주택, ,0050,20170421,66.92,20,지상,1,0006, ,04402,사무소,11110-100027778,11110-100054351,11110-100025737,0,서울특별시 종로구 청운동 50-6번지,188,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 50-6 단독주택, ,0050,20170421,5.2,20,지상,1,0006, ,01001,단독주택,11110-100027778,11110-100054352,11110-100025737,0,서울특별시 종로구 청운동 50-6번지,189,11110, ,21,철근콘크리트구조
0100,신축,10100,청운동 50-6 단독주택, ,0050,20170421,24.81,30,옥탑,1,0006, ,01001,단독주택,11110-100027778,11110-100054353,11110-100025737,0,서울특별시 종로구 청운동 50-6번지,190,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,13.26,20,지상,1,0010, ,02003,다세대주택,11110-1420,11110-7502,11110-1020,0,서울특별시 종로구 청운동 50-10번지,191,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,169.2,20,지상,2,0010, ,02003,다세대주택,11110-1420,11110-7503,11110-1020,0,서울특별시 종로구 청운동 50-10번지,192,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,169.2,20,지상,3,0010, ,02003,다세대주택,11110-1420,11110-7504,11110-1020,0,서울특별시 종로구 청운동 50-10번지,193,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,169.2,20,지상,4,0010, ,02003,다세대주택,11110-1420,11110-7505,11110-1020,0,서울특별시 종로구 청운동 50-10번지,194,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,136.97,20,지상,5,0010, ,02003,다세대주택,11110-1420,11110-7506,11110-1020,0,서울특별시 종로구 청운동 50-10번지,195,11110, ,21,철근콘크리트구조
0100,신축,10100,다세대주택, ,0050,20131206,10.92,30,옥탑,1,0010, ,02003,다세대주택,11110-1420,11110-7507,11110-1020,0,서울특별시 종로구 청운동 50-10번지,196,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0050,20190213,159.18,20,지상,2,0030, ,02003,다세대주택,11110-100036065,11110-100067554,11110-100024762,0,서울특별시 종로구 청운동 50-30번지,197,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0050,20190213,18.39,30,옥탑,1,0030, ,02003,다세대주택,11110-100036065,11110-100067555,11110-100024762,0,서울특별시 종로구 청운동 50-30번지,198,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0050,20190213,128.69,20,지상,4,0030, ,02003,다세대주택,11110-100036065,11110-100067556,11110-100024762,0,서울특별시 종로구 청운동 50-30번지,199,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0050,20190213,159.18,20,지상,3,0030, ,02003,다세대주택,11110-100036065,11110-100067557,11110-100024762,0,서울특별시 종로구 청운동 50-30번지,200,11110, ,21,철근콘크리트구조
0100,신축,10100, , ,0050,20190213,41.5,20,지상,1,0030, ,02003,다세대주택,11110-100036065,11110-100067558,11110-100024762,0,서울특별시 종로구 청운동 50-30번지,201,11110, ,21,철근콘크리트구조
